RunNumber,AlignRunNumber,Date,GearFile,BeamEnergy,dut_chip,dut_board,dut_gain,dut_gain_type,ref_chip,ref_board,ref_gain,ref_gain_type,dut_align_x,dut_align_y,dut_pos_z,dut_tilt,dut_turn,dut_rot,ref_align_x,ref_align_y,ref_pos_z,ref_rot
#16104,16104,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.37532202,-0.212189902,51.6579183,-402.503934,-0.240607306,-0.00454267008,-2.7490499,-0.971050024,40,0
#16104,16104,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.37513506,-0.220945698,53.350317,-390.325719,-0.142173157,-0.00462489921,-2.7490499,-0.971050024,40,0
#16104,16104,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.37472509,-0.221750811,54.0577251,-384.216838,-0.0686168344,-0.00467599501,-2.7490499,-0.971050024,40,0
#16104,16104,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.37475279,-0.221698271,54.034097,-383.015278,-0.0381137102,-0.00466970159,-2.7490499,-0.971050024,40,0
#16104,16104,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.37475157,-0.221692985,54.0360471,-382.972865,-0.0341188759,-0.00466908189,-2.7490499,-0.971050024,40,0
#16104,16104,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.37475097,-0.221694027,54.0373233,-382.97277,-0.0340735423,-0.00466877981,-2.7490499,-0.971050024,40,0
16104,16104,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.37475098,-0.221694028,54.0373245,-382.97277,-0.034073643,-0.00466877913,-2.7490499,-0.971050024,40,0

16105,16105,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16106,16106,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16107,16107,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16108,16108,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16109,16109,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16110,16110,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16111,16111,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16112,16112,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16113,16113,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16114,16114,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16115,16115,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16116,16116,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16117,16117,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16118,16118,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16119,16119,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16120,16120,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16121,16121,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16122,16122,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16123,16123,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16124,16124,2015-04,gear_kit_16104.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0

###

### 75 deg ###

#16126,16126,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
#16126,17099,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.37475098,-0.221694028,54.0373245,-382.97277,-0.034073643,-0.00466877913,-2.7490499,-0.971050024,40,0
#16126,17099,2015-04,gear_kit_16126.xml,5.6,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.47458,1.0756,54.0373,-1308.973,-0.0340736,-0.00466878,-2.85141,-0.944144,40,0
#16126,17099,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.46436405,1.04327903,43.5913001,-1307.25157,-0.203061771,-0.0135134801,-2.85140991,-0.944144011,40,0
#16126,17099,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.47609505,1.04514735,33.980801,-1306.46669,-1.06456112,-0.0200645803,-2.85140991,-0.944144011,40,0
#16126,17099,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.48024496,-0.2273613,50.1605006,-1304.11612,-1.62799637,-0.0250717812,-2.85140991,-0.944144011,40,0
16126,17099,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.47170707,-0.254108307,56.4684996,-1302.3908,-1.92613491,-0.0245635511,-2.85140991,-0.944144011,40,0

16127,16127,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16128,16128,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16129,16129,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16130,16130,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16131,16131,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16132,16132,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16133,16133,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16134,16134,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16135,16135,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16136,16136,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16137,16137,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16138,16138,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16139,16139,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16140,16140,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16141,16141,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16142,16142,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16143,16143,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16144,16144,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16145,16145,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16146,16146,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16147,16147,2015-04,gear_kit_16126.xml,5.5999999,326,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0

###

################
### Sample04 ###
################

### 150V ###

#16160,16160,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-3.09941089,-0.0766651492,43.0861518,0,0,-0.010429785,-2.63827896,-1.0586313,40,0
#16160,16160,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-3.09941076,-0.076665228,43.08615,0,0,-0.0104297699,-2.63827896,-1.0586313,40,0
16160,16160,2015-04,gear_kit_16160.xml,5.6,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-3.09966,-0.0787603,42.8834,0,0,-0.0104271,-2.63828,-1.05863,40,0

16161,16161,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16162,16162,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16163,16163,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16164,16164,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16165,16165,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16166,16166,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16167,16167,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16168,16168,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16169,16169,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16170,16170,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16171,16171,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16172,16172,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16173,16173,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16174,16174,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16175,16175,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16176,16176,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16177,16177,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16178,16178,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16179,16179,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16180,16180,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0

###

### 110V ###

#16185,16185,2015-04,gear_kit_16160.xml,5.6,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-3.09966,-0.0787603,50.8834,0,0,-0.0104271,-2.63828,-1.05863,40,0
#16185,16185,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-3.09918995,-0.0836471036,50.39887,0,0,-0.0093910997,-2.63827991,-1.05862999,40,0
16185,16185,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-3.09848402,-0.0879714021,49.7434686,0,0,-0.0085260992,-2.63827991,-1.05862999,40,0

16186,16186,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16187,16187,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16188,16188,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16189,16189,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16190,16190,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16191,16191,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16192,16192,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16193,16193,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16194,16194,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16195,16195,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16196,16196,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16197,16197,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16198,16198,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16199,16199,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
16200,16200,2015-04,gear_kit_16160.xml,5.5999999,304,DTB_WS6K9F,phCalibrationFitErr35_C0.dat,psi_erf,404,DTB_WS6C22,gainweib.dat,desy_weibull,-2.86585014,-0.402361913,42.8251901,0,0,-0.0096177298,-3.2409699,-1.0596,40,0
